MaskPath,ImageID,LabelName,BoxID,BoxXMin,BoxXMax,BoxYMin,BoxYMax,PredictedIoU,Clicks
patient00928_plane3_7_of_9_csp_00000002.png,Patient00928_Plane3_7_of_9,CSP,00000002,,,,,,
patient00928_plane3_9_of_9_brain_00000000.png,Patient00928_Plane3_9_of_9,Brain,00000000,,,,,,
patient00928_plane3_9_of_9_lv_00000001.png,Patient00928_Plane3_9_of_9,LV,00000001,,,,,,
patient00928_plane3_9_of_9_csp_00000002.png,Patient00928_Plane3_9_of_9,CSP,00000002,,,,,,
patient00929_plane3_4_of_8_brain_00000000.png,Patient00929_Plane3_4_of_8,Brain,00000000,,,,,,
patient00929_plane3_4_of_8_csp_00000001.png,Patient00929_Plane3_4_of_8,CSP,00000001,,,,,,
patient00929_plane3_4_of_8_lv_00000002.png,Patient00929_Plane3_4_of_8,LV,00000002,,,,,,
patient00929_plane3_6_of_8_brain_00000000.png,Patient00929_Plane3_6_of_8,Brain,00000000,,,,,,
patient00929_plane3_6_of_8_csp_00000001.png,Patient00929_Plane3_6_of_8,CSP,00000001,,,,,,
patient00929_plane3_6_of_8_lv_00000002.png,Patient00929_Plane3_6_of_8,LV,00000002,,,,,,
patient00930_plane3_4_of_6_brain_00000000.png,Patient00930_Plane3_4_of_6,Brain,00000000,,,,,,
patient00930_plane3_4_of_6_csp_00000001.png,Patient00930_Plane3_4_of_6,CSP,00000001,,,,,,
patient00932_plane3_1_of_1_brain_00000000.png,Patient00932_Plane3_1_of_1,Brain,00000000,,,,,,
patient00933_plane3_1_of_4_brain_00000000.png,Patient00933_Plane3_1_of_4,Brain,00000000,,,,,,
patient00933_plane3_1_of_4_lv_00000001.png,Patient00933_Plane3_1_of_4,LV,00000001,,,,,,
patient00933_plane3_3_of_4_brain_00000000.png,Patient00933_Plane3_3_of_4,Brain,00000000,,,,,,
patient00933_plane3_3_of_4_lv_00000001.png,Patient00933_Plane3_3_of_4,LV,00000001,,,,,,
patient00941_plane3_1_of_1_brain_00000000.png,Patient00941_Plane3_1_of_1,Brain,00000000,,,,,,
patient00945_plane3_4_of_4_brain_00000000.png,Patient00945_Plane3_4_of_4,Brain,00000000,,,,,,
patient00945_plane3_4_of_4_lv_00000001.png,Patient00945_Plane3_4_of_4,LV,00000001,,,,,,
patient00946_plane3_1_of_2_brain_00000000.png,Patient00946_Plane3_1_of_2,Brain,00000000,,,,,,
patient00946_plane3_1_of_2_lv_00000001.png,Patient00946_Plane3_1_of_2,LV,00000001,,,,,,
patient00950_plane3_4_of_5_brain_00000000.png,Patient00950_Plane3_4_of_5,Brain,00000000,,,,,,
patient00950_plane3_4_of_5_csp_00000001.png,Patient00950_Plane3_4_of_5,CSP,00000001,,,,,,
patient00950_plane3_4_of_5_lv_00000002.png,Patient00950_Plane3_4_of_5,LV,00000002,,,,,,
patient00952_plane3_1_of_2_brain_00000000.png,Patient00952_Plane3_1_of_2,Brain,00000000,,,,,,
patient00952_plane3_1_of_2_csp_00000001.png,Patient00952_Plane3_1_of_2,CSP,00000001,,,,,,
patient00952_plane3_1_of_2_lv_00000002.png,Patient00952_Plane3_1_of_2,LV,00000002,,,,,,
patient00953_plane3_3_of_3_brain_00000000.png,Patient00953_Plane3_3_of_3,Brain,00000000,,,,,,
patient00953_plane3_3_of_3_lv_00000001.png,Patient00953_Plane3_3_of_3,LV,00000001,,,,,,
patient00953_plane3_3_of_3_csp_00000002.png,Patient00953_Plane3_3_of_3,CSP,00000002,,,,,,
patient00956_plane3_2_of_3_brain_00000000.png,Patient00956_Plane3_2_of_3,Brain,00000000,,,,,,
patient00956_plane3_2_of_3_lv_00000001.png,Patient00956_Plane3_2_of_3,LV,00000001,,,,,,
patient00956_plane3_3_of_3_brain_00000000.png,Patient00956_Plane3_3_of_3,Brain,00000000,,,,,,
patient00956_plane3_3_of_3_lv_00000001.png,Patient00956_Plane3_3_of_3,LV,00000001,,,,,,
patient00961_plane3_2_of_4_brain_00000000.png,Patient00961_Plane3_2_of_4,Brain,00000000,,,,,,
patient00961_plane3_2_of_4_lv_00000001.png,Patient00961_Plane3_2_of_4,LV,00000001,,,,,,
patient00961_plane3_2_of_4_csp_00000002.png,Patient00961_Plane3_2_of_4,CSP,00000002,,,,,,
patient00962_plane3_3_of_5_brain_00000000.png,Patient00962_Plane3_3_of_5,Brain,00000000,,,,,,
patient00962_plane3_3_of_5_lv_00000001.png,Patient00962_Plane3_3_of_5,LV,00000001,,,,,,
patient00964_plane3_1_of_4_brain_00000000.png,Patient00964_Plane3_1_of_4,Brain,00000000,,,,,,
patient00964_plane3_1_of_4_csp_00000001.png,Patient00964_Plane3_1_of_4,CSP,00000001,,,,,,
patient00964_plane3_1_of_4_lv_00000002.png,Patient00964_Plane3_1_of_4,LV,00000002,,,,,,
patient00970_plane3_3_of_4_brain_00000000.png,Patient00970_Plane3_3_of_4,Brain,00000000,,,,,,
patient00970_plane3_3_of_4_lv_00000001.png,Patient00970_Plane3_3_of_4,LV,00000001,,,,,,
patient00971_plane3_1_of_2_brain_00000000.png,Patient00971_Plane3_1_of_2,Brain,00000000,,,,,,
patient00978_plane3_2_of_3_brain_00000000.png,Patient00978_Plane3_2_of_3,Brain,00000000,,,,,,
patient00978_plane3_2_of_3_lv_00000001.png,Patient00978_Plane3_2_of_3,LV,00000001,,,,,,
patient00978_plane3_3_of_3_brain_00000000.png,Patient00978_Plane3_3_of_3,Brain,00000000,,,,,,
patient00978_plane3_3_of_3_lv_00000001.png,Patient00978_Plane3_3_of_3,LV,00000001,,,,,,
patient00981_plane3_2_of_3_brain_00000000.png,Patient00981_Plane3_2_of_3,Brain,00000000,,,,,,
patient00981_plane3_2_of_3_csp_00000001.png,Patient00981_Plane3_2_of_3,CSP,00000001,,,,,,
patient00981_plane3_2_of_3_lv_00000002.png,Patient00981_Plane3_2_of_3,LV,00000002,,,,,,
patient00994_plane3_3_of_4_brain_00000000.png,Patient00994_Plane3_3_of_4,Brain,00000000,,,,,,
patient00994_plane3_3_of_4_lv_00000001.png,Patient00994_Plane3_3_of_4,LV,00000001,,,,,,
patient00995_plane3_2_of_3_brain_00000000.png,Patient00995_Plane3_2_of_3,Brain,00000000,,,,,,
patient00995_plane3_2_of_3_csp_00000001.png,Patient00995_Plane3_2_of_3,CSP,00000001,,,,,,
patient00995_plane3_2_of_3_lv_00000002.png,Patient00995_Plane3_2_of_3,LV,00000002,,,,,,
patient00999_plane3_4_of_4_brain_00000000.png,Patient00999_Plane3_4_of_4,Brain,00000000,,,,,,
patient00999_plane3_4_of_4_csp_00000001.png,Patient00999_Plane3_4_of_4,CSP,00000001,,,,,,
patient01001_plane3_4_of_4_brain_00000000.png,Patient01001_Plane3_4_of_4,Brain,00000000,,,,,,
patient01001_plane3_4_of_4_lv_00000001.png,Patient01001_Plane3_4_of_4,LV,00000001,,,,,,
patient01004_plane3_1_of_3_brain_00000000.png,Patient01004_Plane3_1_of_3,Brain,00000000,,,,,,
patient01004_plane3_1_of_3_csp_00000001.png,Patient01004_Plane3_1_of_3,CSP,00000001,,,,,,
patient01004_plane3_1_of_3_lv_00000002.png,Patient01004_Plane3_1_of_3,LV,00000002,,,,,,
patient01007_plane3_1_of_7_brain_00000000.png,Patient01007_Plane3_1_of_7,Brain,00000000,,,,,,
patient01007_plane3_1_of_7_lv_00000001.png,Patient01007_Plane3_1_of_7,LV,00000001,,,,,,
patient01011_plane3_2_of_2_brain_00000000.png,Patient01011_Plane3_2_of_2,Brain,00000000,,,,,,
patient01011_plane3_2_of_2_lv_00000001.png,Patient01011_Plane3_2_of_2,LV,00000001,,,,,,
patient01011_plane3_2_of_2_csp_00000002.png,Patient01011_Plane3_2_of_2,CSP,00000002,,,,,,
patient01013_plane3_1_of_4_brain_00000000.png,Patient01013_Plane3_1_of_4,Brain,00000000,,,,,,
patient01016_plane3_1_of_4_brain_00000000.png,Patient01016_Plane3_1_of_4,Brain,00000000,,,,,,
patient01016_plane3_3_of_4_brain_00000000.png,Patient01016_Plane3_3_of_4,Brain,00000000,,,,,,
patient01017_plane3_5_of_5_brain_00000000.png,Patient01017_Plane3_5_of_5,Brain,00000000,,,,,,
patient01019_plane3_4_of_4_brain_00000000.png,Patient01019_Plane3_4_of_4,Brain,00000000,,,,,,
patient01019_plane3_4_of_4_lv_00000001.png,Patient01019_Plane3_4_of_4,LV,00000001,,,,,,
patient01019_plane3_4_of_4_csp_00000002.png,Patient01019_Plane3_4_of_4,CSP,00000002,,,,,,
patient01020_plane3_10_of_10_brain_00000000.png,Patient01020_Plane3_10_of_10,Brain,00000000,,,,,,
patient01020_plane3_10_of_10_lv_00000001.png,Patient01020_Plane3_10_of_10,LV,00000001,,,,,,
patient01021_plane3_1_of_2_brain_00000000.png,Patient01021_Plane3_1_of_2,Brain,00000000,,,,,,
patient01021_plane3_1_of_2_lv_00000001.png,Patient01021_Plane3_1_of_2,LV,00000001,,,,,,
patient01022_plane3_2_of_5_brain_00000000.png,Patient01022_Plane3_2_of_5,Brain,00000000,,,,,,
patient01023_plane3_3_of_4_brain_00000000.png,Patient01023_Plane3_3_of_4,Brain,00000000,,,,,,
patient01023_plane3_3_of_4_csp_00000001.png,Patient01023_Plane3_3_of_4,CSP,00000001,,,,,,
patient01023_plane3_3_of_4_lv_00000002.png,Patient01023_Plane3_3_of_4,LV,00000002,,,,,,
patient01023_plane3_4_of_4_brain_00000000.png,Patient01023_Plane3_4_of_4,Brain,00000000,,,,,,
patient01025_plane3_2_of_3_brain_00000000.png,Patient01025_Plane3_2_of_3,Brain,00000000,,,,,,
patient01025_plane3_2_of_3_lv_00000001.png,Patient01025_Plane3_2_of_3,LV,00000001,,,,,,
patient01026_plane3_2_of_6_brain_00000000.png,Patient01026_Plane3_2_of_6,Brain,00000000,,,,,,
patient01026_plane3_2_of_6_lv_00000001.png,Patient01026_Plane3_2_of_6,LV,00000001,,,,,,
patient01031_plane3_1_of_3_brain_00000000.png,Patient01031_Plane3_1_of_3,Brain,00000000,,,,,,
patient01042_plane3_1_of_3_brain_00000000.png,Patient01042_Plane3_1_of_3,Brain,00000000,,,,,,
patient01042_plane3_1_of_3_lv_00000001.png,Patient01042_Plane3_1_of_3,LV,00000001,,,,,,
patient01042_plane3_3_of_3_brain_00000000.png,Patient01042_Plane3_3_of_3,Brain,00000000,,,,,,
patient01042_plane3_3_of_3_lv_00000001.png,Patient01042_Plane3_3_of_3,LV,00000001,,,,,,
patient01043_plane3_2_of_4_brain_00000000.png,Patient01043_Plane3_2_of_4,Brain,00000000,,,,,,
patient01043_plane3_4_of_4_brain_00000000.png,Patient01043_Plane3_4_of_4,Brain,00000000,,,,,,
patient01043_plane3_4_of_4_csp_00000001.png,Patient01043_Plane3_4_of_4,CSP,00000001,,,,,,
patient01044_plane3_2_of_5_brain_00000000.png,Patient01044_Plane3_2_of_5,Brain,00000000,,,,,,
patient01044_plane3_2_of_5_lv_00000001.png,Patient01044_Plane3_2_of_5,LV,00000001,,,,,,
patient01044_plane3_2_of_5_csp_00000002.png,Patient01044_Plane3_2_of_5,CSP,00000002,,,,,,
patient01045_plane3_1_of_5_brain_00000000.png,Patient01045_Plane3_1_of_5,Brain,00000000,,,,,,
patient01045_plane3_1_of_5_lv_00000001.png,Patient01045_Plane3_1_of_5,LV,00000001,,,,,,
patient01045_plane3_1_of_5_csp_00000002.png,Patient01045_Plane3_1_of_5,CSP,00000002,,,,,,
patient01045_plane3_2_of_5_brain_00000000.png,Patient01045_Plane3_2_of_5,Brain,00000000,,,,,,
patient01045_plane3_2_of_5_lv_00000001.png,Patient01045_Plane3_2_of_5,LV,00000001,,,,,,
patient01045_plane3_3_of_5_brain_00000000.png,Patient01045_Plane3_3_of_5,Brain,00000000,,,,,,
patient01045_plane3_3_of_5_lv_00000001.png,Patient01045_Plane3_3_of_5,LV,00000001,,,,,,
patient01046_plane3_2_of_3_brain_00000000.png,Patient01046_Plane3_2_of_3,Brain,00000000,,,,,,
patient01046_plane3_2_of_3_csp_00000001.png,Patient01046_Plane3_2_of_3,CSP,00000001,,,,,,
patient01046_plane3_2_of_3_lv_00000002.png,Patient01046_Plane3_2_of_3,LV,00000002,,,,,,
patient01047_plane3_3_of_3_brain_00000000.png,Patient01047_Plane3_3_of_3,Brain,00000000,,,,,,
patient01047_plane3_3_of_3_lv_00000001.png,Patient01047_Plane3_3_of_3,LV,00000001,,,,,,
patient01047_plane3_3_of_3_csp_00000002.png,Patient01047_Plane3_3_of_3,CSP,00000002,,,,,,
patient01049_plane3_1_of_2_csp_00000000.png,Patient01049_Plane3_1_of_2,CSP,00000000,,,,,,
patient01049_plane3_1_of_2_lv_00000001.png,Patient01049_Plane3_1_of_2,LV,00000001,,,,,,
patient01050_plane3_1_of_2_brain_00000000.png,Patient01050_Plane3_1_of_2,Brain,00000000,,,,,,
patient01050_plane3_1_of_2_csp_00000001.png,Patient01050_Plane3_1_of_2,CSP,00000001,,,,,,
patient01051_plane3_1_of_4_brain_00000000.png,Patient01051_Plane3_1_of_4,Brain,00000000,,,,,,
patient01051_plane3_1_of_4_lv_00000001.png,Patient01051_Plane3_1_of_4,LV,00000001,,,,,,
patient01053_plane3_1_of_2_brain_00000000.png,Patient01053_Plane3_1_of_2,Brain,00000000,,,,,,
patient01053_plane3_1_of_2_csp_00000001.png,Patient01053_Plane3_1_of_2,CSP,00000001,,,,,,
patient01053_plane3_1_of_2_lv_00000002.png,Patient01053_Plane3_1_of_2,LV,00000002,,,,,,
patient01059_plane3_3_of_5_brain_00000000.png,Patient01059_Plane3_3_of_5,Brain,00000000,,,,,,
patient01060_plane3_1_of_4_brain_00000000.png,Patient01060_Plane3_1_of_4,Brain,00000000,,,,,,
patient01060_plane3_3_of_4_brain_00000000.png,Patient01060_Plane3_3_of_4,Brain,00000000,,,,,,
patient01060_plane3_3_of_4_lv_00000001.png,Patient01060_Plane3_3_of_4,LV,00000001,,,,,,
patient01063_plane3_3_of_4_brain_00000000.png,Patient01063_Plane3_3_of_4,Brain,00000000,,,,,,
patient01063_plane3_3_of_4_csp_00000001.png,Patient01063_Plane3_3_of_4,CSP,00000001,,,,,,
patient01063_plane3_3_of_4_lv_00000002.png,Patient01063_Plane3_3_of_4,LV,00000002,,,,,,
patient01064_plane3_1_of_2_brain_00000000.png,Patient01064_Plane3_1_of_2,Brain,00000000,,,,,,
patient01064_plane3_1_of_2_lv_00000001.png,Patient01064_Plane3_1_of_2,LV,00000001,,,,,,
patient01067_plane3_1_of_2_brain_00000000.png,Patient01067_Plane3_1_of_2,Brain,00000000,,,,,,
patient01068_plane3_1_of_5_brain_00000000.png,Patient01068_Plane3_1_of_5,Brain,00000000,,,,,,
patient01068_plane3_5_of_5_brain_00000000.png,Patient01068_Plane3_5_of_5,Brain,00000000,,,,,,
patient01069_plane3_3_of_3_brain_00000000.png,Patient01069_Plane3_3_of_3,Brain,00000000,,,,,,
patient01069_plane3_3_of_3_lv_00000001.png,Patient01069_Plane3_3_of_3,LV,00000001,,,,,,
patient01070_plane3_1_of_6_brain_00000000.png,Patient01070_Plane3_1_of_6,Brain,00000000,,,,,,
patient01070_plane3_1_of_6_csp_00000001.png,Patient01070_Plane3_1_of_6,CSP,00000001,,,,,,
patient01070_plane3_6_of_6_brain_00000000.png,Patient01070_Plane3_6_of_6,Brain,00000000,,,,,,
patient01070_plane3_6_of_6_lv_00000001.png,Patient01070_Plane3_6_of_6,LV,00000001,,,,,,
patient01070_plane3_6_of_6_csp_00000002.png,Patient01070_Plane3_6_of_6,CSP,00000002,,,,,,
patient01071_plane3_4_of_4_brain_00000000.png,Patient01071_Plane3_4_of_4,Brain,00000000,,,,,,
patient01071_plane3_4_of_4_lv_00000001.png,Patient01071_Plane3_4_of_4,LV,00000001,,,,,,
patient01076_plane3_1_of_2_brain_00000000.png,Patient01076_Plane3_1_of_2,Brain,00000000,,,,,,
patient01079_plane3_2_of_3_brain_00000000.png,Patient01079_Plane3_2_of_3,Brain,00000000,,,,,,
patient01079_plane3_2_of_3_csp_00000001.png,Patient01079_Plane3_2_of_3,CSP,00000001,,,,,,
patient01079_plane3_2_of_3_lv_00000002.png,Patient01079_Plane3_2_of_3,LV,00000002,,,,,,
patient01080_plane3_3_of_3_brain_00000000.png,Patient01080_Plane3_3_of_3,Brain,00000000,,,,,,
patient01080_plane3_3_of_3_lv_00000001.png,Patient01080_Plane3_3_of_3,LV,00000001,,,,,,
patient01084_plane3_2_of_2_brain_00000000.png,Patient01084_Plane3_2_of_2,Brain,00000000,,,,,,
patient01084_plane3_2_of_2_lv_00000001.png,Patient01084_Plane3_2_of_2,LV,00000001,,,,,,
patient01094_plane3_2_of_2_brain_00000000.png,Patient01094_Plane3_2_of_2,Brain,00000000,,,,,,
patient01094_plane3_2_of_2_lv_00000001.png,Patient01094_Plane3_2_of_2,LV,00000001,,,,,,
patient01098_plane3_1_of_7_brain_00000000.png,Patient01098_Plane3_1_of_7,Brain,00000000,,,,,,
patient01098_plane3_2_of_7_brain_00000000.png,Patient01098_Plane3_2_of_7,Brain,00000000,,,,,,
patient01098_plane3_6_of_7_brain_00000000.png,Patient01098_Plane3_6_of_7,Brain,00000000,,,,,,
patient01098_plane3_6_of_7_csp_00000001.png,Patient01098_Plane3_6_of_7,CSP,00000001,,,,,,
patient01098_plane3_7_of_7_brain_00000000.png,Patient01098_Plane3_7_of_7,Brain,00000000,,,,,,
patient01098_plane3_7_of_7_csp_00000001.png,Patient01098_Plane3_7_of_7,CSP,00000001,,,,,,
patient01101_plane3_2_of_3_brain_00000000.png,Patient01101_Plane3_2_of_3,Brain,00000000,,,,,,
patient01101_plane3_2_of_3_lv_00000001.png,Patient01101_Plane3_2_of_3,LV,00000001,,,,,,
patient01105_plane3_3_of_5_brain_00000000.png,Patient01105_Plane3_3_of_5,Brain,00000000,,,,,,
patient01105_plane3_3_of_5_csp_00000001.png,Patient01105_Plane3_3_of_5,CSP,00000001,,,,,,
patient01105_plane3_3_of_5_lv_00000002.png,Patient01105_Plane3_3_of_5,LV,00000002,,,,,,
patient01107_plane3_3_of_3_brain_00000000.png,Patient01107_Plane3_3_of_3,Brain,00000000,,,,,,
patient01107_plane3_3_of_3_lv_00000001.png,Patient01107_Plane3_3_of_3,LV,00000001,,,,,,
patient01110_plane3_3_of_4_brain_00000000.png,Patient01110_Plane3_3_of_4,Brain,00000000,,,,,,
patient01110_plane3_3_of_4_lv_00000001.png,Patient01110_Plane3_3_of_4,LV,00000001,,,,,,
patient01110_plane3_4_of_4_brain_00000000.png,Patient01110_Plane3_4_of_4,Brain,00000000,,,,,,
patient01110_plane3_4_of_4_lv_00000001.png,Patient01110_Plane3_4_of_4,LV,00000001,,,,,,
patient01111_plane3_1_of_3_brain_00000000.png,Patient01111_Plane3_1_of_3,Brain,00000000,,,,,,
patient01111_plane3_1_of_3_csp_00000001.png,Patient01111_Plane3_1_of_3,CSP,00000001,,,,,,
patient01111_plane3_1_of_3_lv_00000002.png,Patient01111_Plane3_1_of_3,LV,00000002,,,,,,
patient01111_plane3_3_of_3_brain_00000000.png,Patient01111_Plane3_3_of_3,Brain,00000000,,,,,,
patient01111_plane3_3_of_3_lv_00000001.png,Patient01111_Plane3_3_of_3,LV,00000001,,,,,,
patient01115_plane3_2_of_4_brain_00000000.png,Patient01115_Plane3_2_of_4,Brain,00000000,,,,,,
patient01115_plane3_2_of_4_csp_00000001.png,Patient01115_Plane3_2_of_4,CSP,00000001,,,,,,
patient01115_plane3_2_of_4_lv_00000002.png,Patient01115_Plane3_2_of_4,LV,00000002,,,,,,
patient01116_plane3_3_of_3_lv_00000000.png,Patient01116_Plane3_3_of_3,LV,00000000,,,,,,
patient01117_plane3_2_of_6_brain_00000000.png,Patient01117_Plane3_2_of_6,Brain,00000000,,,,,,
patient01117_plane3_6_of_6_brain_00000000.png,Patient01117_Plane3_6_of_6,Brain,00000000,,,,,,
patient01117_plane3_6_of_6_lv_00000001.png,Patient01117_Plane3_6_of_6,LV,00000001,,,,,,
patient01118_plane3_2_of_6_brain_00000000.png,Patient01118_Plane3_2_of_6,Brain,00000000,,,,,,
patient01118_plane3_2_of_6_lv_00000001.png,Patient01118_Plane3_2_of_6,LV,00000001,,,,,,
patient01118_plane3_4_of_6_brain_00000000.png,Patient01118_Plane3_4_of_6,Brain,00000000,,,,,,
patient01118_plane3_5_of_6_brain_00000000.png,Patient01118_Plane3_5_of_6,Brain,00000000,,,,,,
patient01120_plane3_3_of_3_brain_00000000.png,Patient01120_Plane3_3_of_3,Brain,00000000,,,,,,
patient01120_plane3_3_of_3_lv_00000001.png,Patient01120_Plane3_3_of_3,LV,00000001,,,,,,
patient01121_plane3_1_of_2_brain_00000000.png,Patient01121_Plane3_1_of_2,Brain,00000000,,,,,,
patient01121_plane3_1_of_2_lv_00000001.png,Patient01121_Plane3_1_of_2,LV,00000001,,,,,,
patient01121_plane3_1_of_2_csp_00000002.png,Patient01121_Plane3_1_of_2,CSP,00000002,,,,,,
patient01121_plane3_2_of_2_brain_00000000.png,Patient01121_Plane3_2_of_2,Brain,00000000,,,,,,
patient01121_plane3_2_of_2_lv_00000001.png,Patient01121_Plane3_2_of_2,LV,00000001,,,,,,
patient01123_plane3_4_of_4_brain_00000000.png,Patient01123_Plane3_4_of_4,Brain,00000000,,,,,,
patient01123_plane3_4_of_4_csp_00000001.png,Patient01123_Plane3_4_of_4,CSP,00000001,,,,,,
patient01123_plane3_4_of_4_lv_00000002.png,Patient01123_Plane3_4_of_4,LV,00000002,,,,,,
patient01126_plane3_2_of_5_brain_00000000.png,Patient01126_Plane3_2_of_5,Brain,00000000,,,,,,
patient01126_plane3_4_of_5_brain_00000000.png,Patient01126_Plane3_4_of_5,Brain,00000000,,,,,,
patient01126_plane3_4_of_5_csp_00000001.png,Patient01126_Plane3_4_of_5,CSP,00000001,,,,,,
patient01126_plane3_4_of_5_lv_00000002.png,Patient01126_Plane3_4_of_5,LV,00000002,,,,,,
patient01127_plane3_3_of_3_brain_00000000.png,Patient01127_Plane3_3_of_3,Brain,00000000,,,,,,
patient01127_plane3_3_of_3_lv_00000001.png,Patient01127_Plane3_3_of_3,LV,00000001,,,,,,
patient01127_plane3_3_of_3_csp_00000002.png,Patient01127_Plane3_3_of_3,CSP,00000002,,,,,,
patient01130_plane3_1_of_2_brain_00000000.png,Patient01130_Plane3_1_of_2,Brain,00000000,,,,,,
patient01132_plane3_2_of_3_brain_00000000.png,Patient01132_Plane3_2_of_3,Brain,00000000,,,,,,
patient01132_plane3_2_of_3_lv_00000001.png,Patient01132_Plane3_2_of_3,LV,00000001,,,,,,
patient01134_plane3_3_of_3_brain_00000000.png,Patient01134_Plane3_3_of_3,Brain,00000000,,,,,,
patient01134_plane3_3_of_3_csp_00000001.png,Patient01134_Plane3_3_of_3,CSP,00000001,,,,,,
patient01134_plane3_3_of_3_lv_00000002.png,Patient01134_Plane3_3_of_3,LV,00000002,,,,,,
patient01135_plane3_2_of_3_brain_00000000.png,Patient01135_Plane3_2_of_3,Brain,00000000,,,,,,
patient01135_plane3_2_of_3_lv_00000001.png,Patient01135_Plane3_2_of_3,LV,00000001,,,,,,
patient01137_plane3_7_of_8_brain_00000000.png,Patient01137_Plane3_7_of_8,Brain,00000000,,,,,,
patient01139_plane3_2_of_6_brain_00000000.png,Patient01139_Plane3_2_of_6,Brain,00000000,,,,,,
patient01139_plane3_2_of_6_lv_00000001.png,Patient01139_Plane3_2_of_6,LV,00000001,,,,,,
patient01139_plane3_4_of_6_brain_00000000.png,Patient01139_Plane3_4_of_6,Brain,00000000,,,,,,
patient01139_plane3_4_of_6_csp_00000001.png,Patient01139_Plane3_4_of_6,CSP,00000001,,,,,,
patient01139_plane3_4_of_6_lv_00000002.png,Patient01139_Plane3_4_of_6,LV,00000002,,,,,,
patient01144_plane3_2_of_2_brain_00000000.png,Patient01144_Plane3_2_of_2,Brain,00000000,,,,,,
patient01144_plane3_2_of_2_lv_00000001.png,Patient01144_Plane3_2_of_2,LV,00000001,,,,,,
patient01150_plane3_1_of_3_brain_00000000.png,Patient01150_Plane3_1_of_3,Brain,00000000,,,,,,
patient01150_plane3_2_of_3_brain_00000000.png,Patient01150_Plane3_2_of_3,Brain,00000000,,,,,,
patient01151_plane3_13_of_13_brain_00000000.png,Patient01151_Plane3_13_of_13,Brain,00000000,,,,,,
patient01151_plane3_13_of_13_csp_00000001.png,Patient01151_Plane3_13_of_13,CSP,00000001,,,,,,
patient01151_plane3_13_of_13_lv_00000002.png,Patient01151_Plane3_13_of_13,LV,00000002,,,,,,
patient01151_plane3_7_of_13_brain_00000000.png,Patient01151_Plane3_7_of_13,Brain,00000000,,,,,,
patient01151_plane3_7_of_13_lv_00000001.png,Patient01151_Plane3_7_of_13,LV,00000001,,,,,,
patient01151_plane3_7_of_13_csp_00000002.png,Patient01151_Plane3_7_of_13,CSP,00000002,,,,,,
patient01152_plane3_1_of_3_brain_00000000.png,Patient01152_Plane3_1_of_3,Brain,00000000,,,,,,
patient01152_plane3_2_of_3_brain_00000000.png,Patient01152_Plane3_2_of_3,Brain,00000000,,,,,,
patient01152_plane3_2_of_3_csp_00000001.png,Patient01152_Plane3_2_of_3,CSP,00000001,,,,,,
patient01152_plane3_2_of_3_lv_00000002.png,Patient01152_Plane3_2_of_3,LV,00000002,,,,,,
patient01156_plane3_1_of_5_brain_00000000.png,Patient01156_Plane3_1_of_5,Brain,00000000,,,,,,
patient01156_plane3_1_of_5_lv_00000001.png,Patient01156_Plane3_1_of_5,LV,00000001,,,,,,
patient01156_plane3_5_of_5_brain_00000000.png,Patient01156_Plane3_5_of_5,Brain,00000000,,,,,,
patient01156_plane3_5_of_5_csp_00000001.png,Patient01156_Plane3_5_of_5,CSP,00000001,,,,,,
patient01156_plane3_5_of_5_lv_00000002.png,Patient01156_Plane3_5_of_5,LV,00000002,,,,,,
patient01160_plane3_3_of_4_brain_00000000.png,Patient01160_Plane3_3_of_4,Brain,00000000,,,,,,
patient01161_plane3_2_of_4_brain_00000000.png,Patient01161_Plane3_2_of_4,Brain,00000000,,,,,,
patient01161_plane3_2_of_4_csp_00000001.png,Patient01161_Plane3_2_of_4,CSP,00000001,,,,,,
patient01161_plane3_2_of_4_lv_00000002.png,Patient01161_Plane3_2_of_4,LV,00000002,,,,,,
patient01162_plane3_2_of_3_brain_00000000.png,Patient01162_Plane3_2_of_3,Brain,00000000,,,,,,
patient01162_plane3_2_of_3_lv_00000001.png,Patient01162_Plane3_2_of_3,LV,00000001,,,,,,
patient01165_plane3_2_of_2_lv_00000000.png,Patient01165_Plane3_2_of_2,LV,00000000,,,,,,
patient01165_plane3_2_of_2_csp_00000001.png,Patient01165_Plane3_2_of_2,CSP,00000001,,,,,,
patient01166_plane3_3_of_4_brain_00000000.png,Patient01166_Plane3_3_of_4,Brain,00000000,,,,,,
patient01166_plane3_3_of_4_lv_00000001.png,Patient01166_Plane3_3_of_4,LV,00000001,,,,,,
patient01168_plane3_1_of_2_brain_00000000.png,Patient01168_Plane3_1_of_2,Brain,00000000,,,,,,
patient01168_plane3_2_of_2_brain_00000000.png,Patient01168_Plane3_2_of_2,Brain,00000000,,,,,,
patient01169_plane3_2_of_3_brain_00000000.png,Patient01169_Plane3_2_of_3,Brain,00000000,,,,,,
patient01169_plane3_2_of_3_csp_00000001.png,Patient01169_Plane3_2_of_3,CSP,00000001,,,,,,
patient01169_plane3_2_of_3_lv_00000002.png,Patient01169_Plane3_2_of_3,LV,00000002,,,,,,
patient01169_plane3_3_of_3_brain_00000000.png,Patient01169_Plane3_3_of_3,Brain,00000000,,,,,,
patient01169_plane3_3_of_3_lv_00000001.png,Patient01169_Plane3_3_of_3,LV,00000001,,,,,,
